time	V(n001)	V(n003)
7.296709155696315e-05	-9.918534e-01	1.441881e-02
7.492021655696315e-05	-9.999874e-01	1.405936e-02
7.687334155696315e-05	-9.930807e-01	1.362792e-02
7.882646655696316e-05	-9.712371e-01	1.313127e-02
8.077959155696316e-05	-9.347852e-01	1.257711e-02
8.273271655696316e-05	-8.842732e-01	1.197400e-02
8.468584155696316e-05	-8.204610e-01	1.133118e-02
8.663896655696316e-05	-7.443083e-01	1.065847e-02
8.859209155696316e-05	-6.569605e-01	9.966122e-03
8.956865405696316e-05	-6.094929e-01	9.615857e-03
9.054521655696317e-05	-5.597314e-01	9.264636e-03
9.152177905696317e-05	-5.078631e-01	8.913789e-03
9.249834155696317e-05	-4.540834e-01	8.564644e-03
9.347490405696317e-05	-3.985945e-01	8.218521e-03
9.445146655696317e-05	-3.416055e-01	7.876730e-03
9.542802905696317e-05	-2.833307e-01	7.540559e-03
9.640459155696317e-05	-2.239896e-01	7.211277e-03
9.738115405696317e-05	-1.638054e-01	6.890127e-03
9.835771655696317e-05	-1.030047e-01	6.578316e-03
9.933427905696317e-05	-4.181628e-02	6.277018e-03
1.003108415569632e-04	1.952951e-02	5.987368e-03
1.012874040569632e-04	8.080180e-02	5.710452e-03
1.022639665569632e-04	1.417700e-01	5.447311e-03
1.032405290569632e-04	2.022045e-01	5.198932e-03
1.042170915569632e-04	2.618781e-01	4.966245e-03
1.051936540569632e-04	3.205659e-01	4.750122e-03
1.061702165569632e-04	3.780473e-01	4.551369e-03
1.071467790569632e-04	4.341058e-01	4.370729e-03
1.081233415569632e-04	4.885303e-01	4.208875e-03
1.090999040569632e-04	5.411162e-01	4.066409e-03
1.100764665569632e-04	5.916654e-01	3.943857e-03
1.110530290569632e-04	6.399877e-01	3.841674e-03
1.130061540569632e-04	7.292333e-01	3.699834e-03
1.149592790569632e-04	8.075104e-01	3.642943e-03
1.169124040569632e-04	8.736419e-01	3.671768e-03
1.188655290569632e-04	9.266331e-01	3.785783e-03
1.208186540569632e-04	9.656867e-01	3.983171e-03
1.227717790569632e-04	9.902155e-01	4.260858e-03
1.247249040569632e-04	9.998506e-01	4.614555e-03
1.266780290569632e-04	9.944470e-01	5.038827e-03
1.286311540569632e-04	9.740860e-01	5.527170e-03
1.305842790569632e-04	9.390738e-01	6.072117e-03
1.325374040569632e-04	8.899371e-01	6.665340e-03
1.344905290569632e-04	8.274149e-01	7.297786e-03
1.364436540569632e-04	7.524476e-01	7.959808e-03
1.383967790569632e-04	6.661628e-01	8.641311e-03
1.403499040569632e-04	5.698583e-01	9.331904e-03
1.423030290569632e-04	4.649826e-01	1.002106e-02
1.442561540569632e-04	3.531131e-01	1.069826e-02
1.462092790569632e-04	2.359325e-01	1.135318e-02
1.481624040569632e-04	1.152032e-01	1.197583e-02
1.501155290569632e-04	-7.258841e-03	1.255667e-02
1.520686540569632e-04	-1.296117e-01	1.308684e-02
1.540217790569632e-04	-2.500151e-01	1.355819e-02
1.559749040569632e-04	-3.666580e-01	1.396349e-02
1.579280290569632e-04	-4.777860e-01	1.429649e-02
1.598811540569632e-04	-5.817277e-01	1.455202e-02
1.618342790569632e-04	-6.769197e-01	1.472608e-02
1.637874040569632e-04	-7.619302e-01	1.481590e-02
1.657405290569632e-04	-8.354805e-01	1.481997e-02
1.676936540569632e-04	-8.964644e-01	1.473806e-02
1.696467790569632e-04	-9.439647e-01	1.457126e-02
1.715999040569632e-04	-9.772668e-01	1.432190e-02
1.735530290569632e-04	-9.958700e-01	1.399359e-02
1.755061540569632e-04	-9.994943e-01	1.359110e-02
1.774592790569632e-04	-9.880853e-01	1.312031e-02
1.794124040569632e-04	-9.618146e-01	1.258816e-02
1.813655290569632e-04	-9.210774e-01	1.200248e-02
1.833186540569632e-04	-8.664862e-01	1.137193e-02
1.852717790569632e-04	-7.988623e-01	1.070582e-02
1.872249040569632e-04	-7.192227e-01	1.001401e-02
1.882014665569632e-04	-6.752648e-01	9.661657e-03
1.891780290569632e-04	-6.287654e-01	9.306744e-03
1.901545915569632e-04	-5.798994e-01	8.950585e-03
1.911311540569632e-04	-5.288509e-01	8.594500e-03
1.921077165569632e-04	-4.758118e-01	8.239810e-03
1.930842790569632e-04	-4.209819e-01	7.887829e-03
1.940608415569632e-04	-3.645675e-01	7.539860e-03
1.950374040569632e-04	-3.067810e-01	7.197195e-03
1.960139665569632e-04	-2.478398e-01	6.861102e-03
1.969905290569632e-04	-1.879658e-01	6.532826e-03
1.979670915569632e-04	-1.273844e-01	6.213582e-03
1.989436540569632e-04	-6.632345e-02	5.904552e-03
1.999202165569632e-04	-5.012921e-03	5.606877e-03
2.008967790569633e-04	5.631648e-02	5.321659e-03
2.018733415569633e-04	1.174339e-01	5.049950e-03
2.028499040569633e-04	1.781094e-01	4.792755e-03
2.038264665569633e-04	2.381144e-01	4.551018e-03
2.048030290569633e-04	2.972233e-01	4.325630e-03
2.057795915569633e-04	3.552135e-01	4.117420e-03
2.067561540569633e-04	4.118668e-01	3.927151e-03
2.077327165569633e-04	4.669698e-01	3.755518e-03
2.087092790569633e-04	5.203153e-01	3.603147e-03
2.096858415569633e-04	5.717025e-01	3.470592e-03
2.106624040569633e-04	6.209379e-01	3.358331e-03
2.116389665569633e-04	6.678362e-01	3.266766e-03
2.135920915569633e-04	7.539250e-01	3.146945e-03
2.155452165569633e-04	8.286741e-01	3.112769e-03
2.174983415569633e-04	8.909592e-01	3.164590e-03
2.194514665569633e-04	9.398434e-01	3.301468e-03
