X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-04,5.000000e-07
0,-4.00e-01,1.04e-02,
1,2.00e-01,1.60e-02,
2,-4.00e-01,1.68e-02,
3,0.00e+00,9.60e-03,
4,-4.00e-01,1.68e-02,
5,0.00e+00,9.60e-03,
6,0.00e+00,8.00e-03,
7,-6.00e-01,1.68e-02,
8,-6.00e-01,1.68e-02,
9,0.00e+00,1.04e-02,
10,-6.00e-01,1.12e-02,
11,-2.00e-01,1.68e-02,
12,-6.00e-01,1.12e-02,
13,-2.00e-01,1.76e-02,
14,-8.00e-01,1.68e-02,
15,-2.00e-01,1.12e-02,
16,-4.00e-01,1.84e-02,
17,-8.00e-01,1.12e-02,
18,-4.00e-01,1.84e-02,
19,-8.00e-01,1.12e-02,
20,-4.00e-01,1.12e-02,
21,-8.00e-01,1.84e-02,
22,-8.00e-01,1.12e-02,
23,-4.00e-01,1.84e-02,
24,-4.00e-01,1.12e-02,
25,-1.00e+00,1.68e-02,
26,-1.00e+00,1.68e-02,
27,-6.00e-01,1.20e-02,
28,-1.00e+00,1.68e-02,
29,-6.00e-01,1.12e-02,
30,-1.00e+00,1.84e-02,
31,-6.00e-01,1.12e-02,
32,-6.00e-01,1.20e-02,
33,-1.20e+00,1.76e-02,
34,-6.00e-01,1.68e-02,
35,-1.40e+00,1.12e-02,
36,-8.00e-01,1.84e-02,
37,-1.40e+00,1.12e-02,
38,-1.40e+00,1.20e-02,
39,-1.00e+00,1.76e-02,
40,-1.40e+00,1.12e-02,
41,-1.00e+00,1.84e-02,
42,-1.00e+00,1.12e-02,
43,-1.40e+00,1.84e-02,
44,-1.00e+00,1.76e-02,
45,-1.60e+00,1.12e-02,
46,-1.60e+00,1.68e-02,
47,-1.00e+00,1.12e-02,
48,-1.00e+00,1.12e-02,
49,-1.60e+00,1.76e-02,
50,-1.20e+00,1.20e-02,
51,-1.60e+00,1.84e-02,
52,-1.20e+00,1.68e-02,
53,-1.60e+00,1.12e-02,
54,-1.20e+00,1.12e-02,
55,-1.60e+00,1.68e-02,
56,-1.20e+00,1.12e-02,
57,-1.60e+00,1.68e-02,
58,-1.20e+00,1.12e-02,
59,-1.80e+00,1.76e-02,
60,-1.20e+00,1.68e-02,
61,-1.80e+00,9.60e-03,
62,-1.80e+00,1.60e-02,
63,-1.20e+00,9.60e-03,
64,-1.80e+00,1.60e-02,
65,-1.20e+00,9.60e-03,
66,-1.40e+00,9.60e-03,
67,-1.80e+00,1.60e-02,
68,-1.80e+00,9.60e-03,
69,-1.40e+00,1.60e-02,
70,-1.40e+00,8.80e-03,
71,-1.80e+00,1.60e-02,
72,-1.40e+00,8.80e-03,
73,-1.80e+00,1.60e-02,
74,-1.40e+00,1.36e-02,
75,-2.00e+00,8.80e-03,
76,-1.40e+00,1.44e-02,
77,-1.80e+00,8.00e-03,
78,-1.40e+00,8.00e-03,
79,-2.00e+00,1.52e-02,
80,-1.40e+00,1.36e-02,
81,-2.00e+00,7.20e-03,
82,-1.40e+00,7.20e-03,
83,-2.00e+00,1.36e-02,
84,-2.00e+00,1.36e-02,
85,-1.40e+00,6.40e-03,
86,-2.00e+00,1.36e-02,
87,-1.40e+00,5.60e-03,
88,-1.40e+00,6.40e-03,
89,-2.00e+00,1.20e-02,
90,-2.00e+00,6.40e-03,
91,-1.40e+00,1.28e-02,
92,-2.00e+00,1.12e-02,
93,-1.40e+00,5.60e-03,
94,-1.40e+00,1.12e-02,
95,-2.00e+00,4.80e-03,
96,-1.60e+00,5.60e-03,
97,-2.00e+00,1.12e-02,
98,-2.00e+00,1.12e-02,
99,-1.40e+00,4.00e-03,
100,-2.00e+00,4.00e-03,
101,-1.40e+00,1.04e-02,
102,-2.00e+00,1.04e-02,
103,-1.40e+00,3.20e-03,
104,-2.00e+00,1.04e-02,
105,-1.40e+00,4.00e-03,
106,-1.40e+00,1.04e-02,
107,-2.00e+00,4.00e-03,
108,-1.40e+00,3.20e-03,
109,-2.00e+00,9.60e-03,
110,-1.40e+00,2.40e-03,
111,-1.80e+00,8.80e-03,
112,-1.40e+00,8.00e-03,
113,-1.80e+00,2.40e-03,
114,-1.40e+00,8.00e-03,
115,-2.00e+00,1.60e-03,
116,-1.40e+00,8.00e-04,
117,-1.80e+00,7.20e-03,
118,-1.40e+00,8.00e-04,
119,-1.80e+00,7.20e-03,
120,-1.80e+00,8.00e-04,
121,-1.40e+00,7.20e-03,
122,-1.40e+00,5.60e-03,
123,-1.80e+00,0.00e+00,
124,-1.40e+00,5.60e-03,
125,-1.80e+00,0.00e+00,
126,-1.40e+00,-8.00e-04,
127,-1.80e+00,5.60e-03,
128,-1.80e+00,-1.60e-03,
129,-1.40e+00,5.60e-03,
130,-1.40e+00,4.80e-03,
131,-1.80e+00,-1.60e-03,
132,-1.80e+00,-2.40e-03,
133,-1.40e+00,4.80e-03,
134,-1.80e+00,4.00e-03,
135,-1.40e+00,-3.20e-03,
136,-1.80e+00,-3.20e-03,
137,-1.20e+00,4.00e-03,
138,-1.20e+00,2.40e-03,
139,-1.80e+00,-4.00e-03,
140,-1.20e+00,1.60e-03,
141,-1.80e+00,-4.80e-03,
142,-1.60e+00,1.60e-03,
143,-1.20e+00,-5.60e-03,
144,-1.20e+00,8.00e-04,
145,-1.60e+00,-4.80e-03,
146,-1.20e+00,1.60e-03,
147,-1.60e+00,-5.60e-03,
148,-1.20e+00,8.00e-04,
149,-1.60e+00,-5.60e-03,
150,-1.20e+00,8.00e-04,
151,-1.60e+00,-5.60e-03,
152,-1.60e+00,-5.60e-03,
153,-1.00e+00,8.00e-04,
154,-1.00e+00,-8.00e-04,
155,-1.60e+00,-7.20e-03,
156,-1.00e+00,-8.00e-04,
157,-1.40e+00,-7.20e-03,
158,-1.00e+00,-1.60e-03,
159,-1.40e+00,-8.00e-03,
160,-1.00e+00,-8.00e-04,
161,-1.40e+00,-8.00e-03,
162,-1.00e+00,-8.00e-03,
163,-1.40e+00,-8.00e-04,
164,-1.00e+00,-8.00e-03,
