time	V(n001)	V(n003)
1.919307102653044e-03	-2.507977e-01	-1.348888e-01
1.948603977653044e-03	-1.607647e-01	-1.374175e-01
1.958369602653044e-03	-1.304132e-01	-1.378899e-01
1.977900852653043e-03	-6.937076e-02	-1.382778e-01
2.007197727653042e-03	2.261040e-02	-1.374716e-01
2.036494602653042e-03	1.144002e-01	-1.350146e-01
2.065791477653041e-03	2.052215e-01	-1.309366e-01
2.095088352653041e-03	2.943056e-01	-1.252808e-01
2.124385227653040e-03	3.808984e-01	-1.181035e-01
2.153682102653039e-03	4.642668e-01	-1.094740e-01
2.182978977653039e-03	5.437050e-01	-9.947337e-02
2.212275852653038e-03	6.185408e-01	-8.819452e-02
2.241572727653037e-03	6.881405e-01	-7.574078e-02
2.270869602653037e-03	7.519149e-01	-6.222539e-02
2.300166477653036e-03	8.093243e-01	-4.777038e-02
2.329463352653036e-03	8.598826e-01	-3.250563e-02
2.348994602653035e-03	8.895682e-01	-2.194649e-02
2.358760227653035e-03	9.031618e-01	-1.656774e-02
2.368525852653035e-03	9.159055e-01	-1.112995e-02
2.378291477653035e-03	9.277872e-01	-5.638503e-03
2.388057102653034e-03	9.387957e-01	-9.883870e-05
2.407588352653034e-03	9.581524e-01	1.110321e-02
2.422934334795891e-03	9.708745e-01	2.005054e-02
2.438280316938748e-03	9.812956e-01	2.899988e-02
2.453626299081605e-03	9.894159e-01	3.795121e-02
2.468972281224461e-03	9.952354e-01	4.690455e-02
2.484318263367318e-03	9.987539e-01	5.585990e-02
2.499664245510175e-03	9.999716e-01	6.481725e-02
2.515010227653032e-03	9.988884e-01	7.377660e-02
2.540121834795888e-03	9.917201e-01	8.839660e-02
2.565233441938745e-03	9.786933e-01	1.025033e-01
2.590345049081602e-03	9.598079e-01	1.160967e-01
2.615456656224458e-03	9.350639e-01	1.291768e-01
2.640568263367315e-03	9.044613e-01	1.417435e-01
2.665679870510172e-03	8.680001e-01	1.537970e-01
2.690791477653028e-03	8.256804e-01	1.653371e-01
2.713112906224456e-03	7.834996e-01	1.748411e-01
2.735434334795884e-03	7.380730e-01	1.835654e-01
2.757755763367312e-03	6.894005e-01	1.915099e-01
2.780077191938740e-03	6.374822e-01	1.986746e-01
2.802398620510169e-03	5.823180e-01	2.050596e-01
2.824720049081597e-03	5.239080e-01	2.106648e-01
2.847041477653025e-03	4.622522e-01	2.154902e-01
2.856807102653024e-03	4.347670e-01	2.172862e-01
2.866572727653024e-03	4.069391e-01	2.189058e-01
2.876338352653024e-03	3.787685e-01	2.203489e-01
2.886103977653024e-03	3.502550e-01	2.216154e-01
2.895869602653024e-03	3.213988e-01	2.227055e-01
2.905635227653023e-03	2.921999e-01	2.236190e-01
2.915400852653023e-03	2.626581e-01	2.243561e-01
2.925166477653023e-03	2.329368e-01	2.249094e-01
2.954463352653022e-03	1.425701e-01	2.254800e-01
2.961438799081594e-03	1.208213e-01	2.253741e-01
2.968414245510165e-03	9.904057e-02	2.251753e-01
2.975389691938736e-03	7.722805e-02	2.248837e-01
2.982365138367307e-03	5.538370e-02	2.244992e-01
2.989340584795879e-03	3.350753e-02	2.240220e-01
2.996316031224450e-03	1.159953e-02	2.234519e-01
3.003291477653021e-03	-1.034030e-02	2.227889e-01
3.014452191938735e-03	-4.549421e-02	2.215322e-01
3.025612906224449e-03	-8.048527e-02	2.200455e-01
3.036773620510163e-03	-1.153135e-01	2.183289e-01
3.047934334795878e-03	-1.499788e-01	2.163824e-01
3.059095049081592e-03	-1.844813e-01	2.142060e-01
3.070255763367306e-03	-2.188209e-01	2.117996e-01
3.081416477653020e-03	-2.529976e-01	2.091633e-01
3.103737906224448e-03	-3.209293e-01	2.031485e-01
3.126059334795876e-03	-3.865118e-01	1.963670e-01
3.148380763367304e-03	-4.497449e-01	1.888189e-01
3.170702191938732e-03	-5.106288e-01	1.805042e-01
3.193023620510160e-03	-5.691634e-01	1.714228e-01
3.215345049081588e-03	-6.253487e-01	1.615747e-01
3.237666477653016e-03	-6.791847e-01	1.509601e-01
3.259987906224444e-03	-7.294347e-01	1.396885e-01
3.282309334795873e-03	-7.755915e-01	1.280045e-01
3.304630763367301e-03	-8.176551e-01	1.159081e-01
3.326952191938729e-03	-8.556254e-01	1.033993e-01
3.349273620510157e-03	-8.895026e-01	9.047800e-02
3.371595049081585e-03	-9.192865e-01	7.714431e-02
3.393916477653013e-03	-9.449773e-01	6.339819e-02
3.405077191938727e-03	-9.558885e-01	5.650407e-02
3.416237906224441e-03	-9.655991e-01	4.959077e-02
3.427398620510155e-03	-9.741093e-01	4.265828e-02
3.438559334795869e-03	-9.814190e-01	3.570661e-02
3.449720049081583e-03	-9.875282e-01	2.873575e-02
3.460880763367297e-03	-9.924369e-01	2.174571e-02
3.472041477653011e-03	-9.961451e-01	1.473648e-02
3.491572727653011e-03	-9.996496e-01	2.536376e-03
3.511103977653010e-03	-9.993916e-01	-9.587808e-03
3.540400852653010e-03	-9.919561e-01	-2.753430e-02
3.569697727653009e-03	-9.761235e-01	-4.506128e-02
3.592019156224437e-03	-9.581445e-01	-5.818565e-02
3.614340584795866e-03	-9.357941e-01	-7.077583e-02
3.636662013367294e-03	-9.090721e-01	-8.283181e-02
3.658983441938721e-03	-8.779786e-01	-9.435360e-02
3.681304870510150e-03	-8.425135e-01	-1.053412e-01
3.703626299081578e-03	-8.026770e-01	-1.157946e-01
3.725947727653006e-03	-7.584689e-01	-1.257138e-01
3.746874066938720e-03	-7.134577e-01	-1.343080e-01
3.767800406224433e-03	-6.659099e-01	-1.421654e-01
3.788726745510147e-03	-6.158257e-01	-1.492863e-01
3.809653084795861e-03	-5.632050e-01	-1.556704e-01
3.830579424081575e-03	-5.080479e-01	-1.613179e-01
3.851505763367289e-03	-4.503542e-01	-1.662288e-01
3.872432102653003e-03	-3.901241e-01	-1.704030e-01
3.882197727653003e-03	-3.616276e-01	-1.720465e-01
3.891963352653002e-03	-3.328591e-01	-1.735087e-01
3.901728977653002e-03	-3.038188e-01	-1.747896e-01
3.911494602653002e-03	-2.745065e-01	-1.758891e-01
3.921260227653002e-03	-2.449223e-01	-1.768073e-01
3.931025852653001e-03	-2.150663e-01	-1.775441e-01
3.940791477653001e-03	-1.849383e-01	-1.780996e-01
3.970088352653001e-03	-9.383197e-02	-1.786564e-01
3.999385227653000e-03	-1.931363e-03	-1.775583e-01
4.009150852653000e-03	2.881612e-02	-1.768231e-01
4.018916477653000e-03	5.946465e-02	-1.759090e-01
4.028682102652999e-03	9.001422e-02	-1.748159e-01
4.038447727652999e-03	1.204648e-01	-1.735438e-01
4.048213352652999e-03	1.508165e-01	-1.720926e-01
4.057978977652999e-03	1.810692e-01	-1.704625e-01
4.067744602652999e-03	2.112229e-01	-1.686534e-01
4.088670941938713e-03	2.756273e-01	-1.641311e-01
4.109597281224426e-03	3.381887e-01	-1.588998e-01
4.130523620510140e-03	3.989071e-01	-1.529597e-01
4.151449959795854e-03	4.577825e-01	-1.463107e-01
4.172376299081568e-03	5.148148e-01	-1.389527e-01
4.193302638367281e-03	5.700041e-01	-1.308859e-01
4.214228977652995e-03	6.233504e-01	-1.221102e-01
4.235155316938710e-03	6.738278e-01	-1.127061e-01
4.256081656224423e-03	7.209284e-01	-1.028674e-01
4.277007995510137e-03	7.646522e-01	-9.259393e-02
4.297934334795851e-03	8.049991e-01	-8.188573e-02
4.318860674081565e-03	8.419692e-01	-7.074281e-02
4.339787013367278e-03	8.755625e-01	-5.916516e-02
4.360713352652992e-03	9.057790e-01	-4.715279e-02
4.390010227652992e-03	9.408916e-01	-3.007795e-02
4.419307102652991e-03	9.680395e-01	-1.263898e-02
4.438838352652991e-03	9.815969e-01	-8.845015e-04
4.449999066938705e-03	9.876970e-01	5.878901e-03
4.461159781224419e-03	9.925725e-01	1.262943e-02
4.472320495510133e-03	9.962234e-01	1.936708e-02
4.483481209795847e-03	9.986496e-01	2.609186e-02
4.494641924081561e-03	9.998512e-01	3.280377e-02
4.505802638367275e-03	9.998281e-01	3.950280e-02
4.516963352652989e-03	9.985803e-01	4.618896e-02
4.539284781224417e-03	9.921672e-01	5.953958e-02
4.561606209795845e-03	9.810812e-01	7.249988e-02
4.583927638367273e-03	9.653225e-01	8.506987e-02
4.606249066938702e-03	9.448909e-01	9.724953e-02
4.628570495510130e-03	9.197866e-01	1.090389e-01
4.650891924081558e-03	8.900094e-01	1.204379e-01
4.673213352652986e-03	8.555595e-01	1.314466e-01
4.696929870510128e-03	8.139310e-01	1.424581e-01
4.720646388367270e-03	7.684794e-01	1.526095e-01
4.744362906224413e-03	7.192047e-01	1.619008e-01
4.768079424081555e-03	6.661069e-01	1.703320e-01
4.791795941938698e-03	6.091860e-01	1.779031e-01
4.815512459795840e-03	5.484420e-01	1.846141e-01
4.839228977652982e-03	4.838749e-01	1.904651e-01
4.851784781224410e-03	4.488454e-01	1.931056e-01
4.864340584795838e-03	4.132587e-01	1.954527e-01
4.876896388367267e-03	3.771146e-01	1.975064e-01
4.889452191938696e-03	3.404132e-01	1.992667e-01
4.902007995510124e-03	3.031546e-01	2.007336e-01
4.914563799081552e-03	2.653386e-01	2.019070e-01
4.927119602652980e-03	2.269653e-01	2.027870e-01
4.956416477652980e-03	1.364942e-01	2.036523e-01
4.964787013367265e-03	1.103540e-01	2.035964e-01
4.973157549081551e-03	8.418275e-02	2.034065e-01
4.981528084795836e-03	5.798049e-02	2.030826e-01
4.989898620510122e-03	3.174724e-02	2.026247e-01
4.998269156224407e-03	5.482977e-03	2.020327e-01
5.006639691938693e-03	-2.081228e-02	2.013067e-01
5.015010227652978e-03	-4.713855e-02	2.004467e-01
5.028961120510121e-03	-9.106528e-02	1.987081e-01
5.042912013367263e-03	-1.346102e-01	1.966162e-01
5.056862906224406e-03	-1.777733e-01	1.941710e-01
5.070813799081549e-03	-2.205546e-01	1.913726e-01
5.084764691938692e-03	-2.629541e-01	1.882208e-01
5.098715584795833e-03	-3.049718e-01	1.847158e-01
5.112666477652976e-03	-3.466077e-01	1.808574e-01
5.137778084795833e-03	-4.204646e-01	1.729502e-01
5.162889691938690e-03	-4.906811e-01	1.641683e-01
5.188001299081546e-03	-5.572571e-01	1.545117e-01
5.213112906224403e-03	-6.201927e-01	1.439804e-01
5.238224513367260e-03	-6.794878e-01	1.325743e-01
5.263336120510116e-03	-7.351425e-01	1.202935e-01
5.288447727652973e-03	-7.871567e-01	1.071380e-01
5.305188799081544e-03	-8.186659e-01	9.806492e-02
5.321929870510115e-03	-8.477302e-01	8.880581e-02
5.338670941938686e-03	-8.743496e-01	7.936070e-02
5.355412013367256e-03	-8.985241e-01	6.972958e-02
5.372153084795828e-03	-9.202536e-01	5.991244e-02
5.388894156224399e-03	-9.395382e-01	4.990930e-02
5.405635227652970e-03	-9.563779e-01	3.972015e-02
5.415400852652970e-03	-9.649035e-01	3.375770e-02
5.425166477652970e-03	-9.725056e-01	2.778387e-02
5.434932102652969e-03	-9.791843e-01	2.179867e-02
5.444697727652969e-03	-9.849396e-01	1.580209e-02
5.454463352652969e-03	-9.897713e-01	9.794138e-03
5.464228977652969e-03	-9.936797e-01	3.774810e-03
5.473994602652969e-03	-9.966645e-01	-2.255893e-03
5.486550406224397e-03	-9.991015e-01	-1.000808e-02
5.499106209795825e-03	-9.999879e-01	-1.770509e-02
5.511662013367253e-03	-9.993237e-01	-2.534691e-02
5.524217816938682e-03	-9.971088e-01	-3.293355e-02
5.536773620510110e-03	-9.933432e-01	-4.046501e-02
5.549329424081539e-03	-9.880270e-01	-4.794128e-02
5.561885227652967e-03	-9.811602e-01	-5.536237e-02
5.585601745510109e-03	-9.636356e-01	-6.922554e-02
5.609318263367251e-03	-9.411571e-01	-8.249745e-02
5.633034781224394e-03	-9.137247e-01	-9.517813e-02
5.656751299081536e-03	-8.813383e-01	-1.072676e-01
5.680467816938679e-03	-8.439981e-01	-1.187657e-01
5.704184334795821e-03	-8.017039e-01	-1.296727e-01
5.727900852652963e-03	-7.544559e-01	-1.399884e-01
5.748827191938677e-03	-7.091457e-01	-1.483462e-01
5.769753531224391e-03	-6.613204e-01	-1.559672e-01
5.790679870510105e-03	-6.109800e-01	-1.628512e-01
5.811606209795818e-03	-5.581244e-01	-1.689983e-01
5.832532549081532e-03	-5.027538e-01	-1.744085e-01
5.853458888367246e-03	-4.448680e-01	-1.790818e-01
5.874385227652960e-03	-3.844671e-01	-1.830182e-01
5.882755763367245e-03	-3.600181e-01	-1.843426e-01
5.891126299081531e-03	-3.353633e-01	-1.855344e-01
5.899496834795816e-03	-3.105025e-01	-1.865934e-01
5.907867370510102e-03	-2.854359e-01	-1.875197e-01
5.916237906224388e-03	-2.601633e-01	-1.883132e-01
5.924608441938674e-03	-2.346849e-01	-1.889741e-01
5.932978977652959e-03	-2.090005e-01	-1.895022e-01
5.962275852652958e-03	-1.182367e-01	-1.902854e-01
6.001338352652957e-03	4.204547e-03	-1.887612e-01
6.011103977652957e-03	3.494889e-02	-1.879205e-01
6.020869602652957e-03	6.558854e-02	-1.869014e-01
6.030635227652957e-03	9.612350e-02	-1.857040e-01
6.040400852652957e-03	1.265538e-01	-1.843283e-01
6.050166477652956e-03	1.568793e-01	-1.827742e-01
6.059932102652956e-03	1.871002e-01	-1.810419e-01
6.069697727652956e-03	2.172164e-01	-1.791312e-01
6.090624066938670e-03	2.815198e-01	-1.743934e-01
6.111550406224383e-03	3.439563e-01	-1.689512e-01
6.132476745510098e-03	4.045260e-01	-1.628047e-01
6.153403084795811e-03	4.632289e-01	-1.559539e-01
6.174329424081525e-03	5.200650e-01	-1.483988e-01
6.195255763367239e-03	5.750342e-01	-1.401393e-01
6.216182102652953e-03	6.281366e-01	-1.311755e-01
6.237108441938667e-03	6.783481e-01	-1.215891e-01
6.258034781224380e-03	7.251665e-01	-1.115740e-01
6.278961120510095e-03	7.685918e-01	-1.011302e-01
6.299887459795808e-03	8.086240e-01	-9.025773e-02
6.320813799081522e-03	8.452631e-01	-7.895657e-02
6.341740138367235e-03	8.785091e-01	-6.722673e-02
6.362666477652950e-03	9.083620e-01	-5.506820e-02
6.372432102652949e-03	9.207862e-01	-4.934660e-02
6.382197727652949e-03	9.323191e-01	-4.358873e-02
6.391963352652949e-03	9.429608e-01	-3.779461e-02
6.401728977652949e-03	9.527112e-01	-3.196423e-02
6.411494602652949e-03	9.615703e-01	-2.609758e-02
6.421260227652948e-03	9.695381e-01	-2.019468e-02
6.431025852652948e-03	9.766147e-01	-1.425551e-02
6.440791477652948e-03	9.827590e-01	-8.299305e-03
6.450557102652948e-03	9.879687e-01	-2.345965e-03
6.460322727652948e-03	9.922438e-01	3.604506e-03
6.470088352652947e-03	9.955843e-01	9.552108e-03
6.479853977652947e-03	9.979901e-01	1.549684e-02
6.489619602652947e-03	9.994614e-01	2.143871e-02
6.499385227652947e-03	9.999982e-01	2.737770e-02
6.518916477652946e-03	9.981287e-01	3.926132e-02
6.538447727652946e-03	9.925953e-01	5.090277e-02
6.557978977652945e-03	9.833981e-01	6.230207e-02
6.577510227652945e-03	9.705371e-01	7.345920e-02
6.597041477652945e-03	9.540121e-01	8.437416e-02
6.616572727652944e-03	9.338233e-01	9.504697e-02
6.636103977652944e-03	9.099706e-01	1.054776e-01
6.661215584795800e-03	8.737040e-01	1.183495e-01
6.686327191938657e-03	8.327265e-01	1.303338e-01
6.711438799081514e-03	7.870380e-01	1.414306e-01
6.736550406224370e-03	7.366387e-01	1.516398e-01
6.761662013367227e-03	6.815284e-01	1.609614e-01
6.786773620510084e-03	6.217072e-01	1.693955e-01
6.811885227652940e-03	5.571750e-01	1.769420e-01
6.825836120510083e-03	5.200685e-01	1.805968e-01
6.839787013367225e-03	4.821499e-01	1.838962e-01
6.853737906224368e-03	4.434190e-01	1.868401e-01
6.867688799081510e-03	4.038760e-01	1.894287e-01
6.881639691938653e-03	3.635209e-01	1.916620e-01
6.895590584795795e-03	3.223536e-01	1.935398e-01
6.909541477652938e-03	2.803741e-01	1.950622e-01
6.938838352652937e-03	1.909648e-01	1.970291e-01
6.947208888367223e-03	1.650438e-01	1.972891e-01
6.955579424081509e-03	1.390536e-01	1.974146e-01
6.963949959795794e-03	1.129945e-01	1.974054e-01
6.972320495510080e-03	8.686623e-02	1.972616e-01
6.980691031224365e-03	6.066894e-02	1.969833e-01
6.989061566938651e-03	3.440260e-02	1.965704e-01
6.997432102652936e-03	8.067200e-03	1.960229e-01
7.005802638367221e-03	-1.827384e-02	1.953401e-01
7.014173174081507e-03	-4.455692e-02	1.945257e-01
7.022543709795792e-03	-7.078205e-02	1.935797e-01
7.030914245510079e-03	-9.694922e-02	1.925019e-01
7.039284781224364e-03	-1.230584e-01	1.912925e-01
7.047655316938650e-03	-1.491097e-01	1.899513e-01
7.056025852652935e-03	-1.751030e-01	1.884785e-01
7.075557102652934e-03	-2.356850e-01	1.844954e-01
7.095088352652934e-03	-2.948393e-01	1.798773e-01
7.114619602652934e-03	-3.525657e-01	1.746240e-01
7.134150852652933e-03	-4.088644e-01	1.687357e-01
7.153682102652933e-03	-4.637353e-01	1.622123e-01
7.173213352652932e-03	-5.171785e-01	1.550538e-01
7.192744602652932e-03	-5.691938e-01	1.472602e-01
7.215066031224360e-03	-6.259907e-01	1.376174e-01
7.237387459795788e-03	-6.791112e-01	1.274414e-01
7.259708888367216e-03	-7.285553e-01	1.167322e-01
7.282030316938645e-03	-7.743231e-01	1.054898e-01
7.304351745510073e-03	-8.164145e-01	9.371427e-02
7.326673174081501e-03	-8.548295e-01	8.140554e-02
7.348994602652929e-03	-8.895682e-01	6.856363e-02
7.361550406224357e-03	-9.069433e-01	6.124280e-02
7.374106209795785e-03	-9.228524e-01	5.385878e-02
7.386662013367213e-03	-9.372954e-01	4.641156e-02
7.399217816938642e-03	-9.502724e-01	3.890114e-02
7.411773620510070e-03	-9.617832e-01	3.132752e-02
7.424329424081499e-03	-9.718280e-01	2.369071e-02
7.436885227652927e-03	-9.804066e-01	1.599069e-02
7.446650852652927e-03	-9.859953e-01	9.994793e-03
7.456416477652926e-03	-9.906476e-01	4.005328e-03
7.466182102652926e-03	-9.943636e-01	-1.977701e-03
7.475947727652926e-03	-9.971433e-01	-7.954294e-03
7.485713352652926e-03	-9.989866e-01	-1.392445e-02
7.495478977652925e-03	-9.998936e-01	-1.988817e-02
7.505244602652925e-03	-9.998643e-01	-2.584546e-02
7.523380763367210e-03	-9.972164e-01	-3.689501e-02
7.541516924081496e-03	-9.914095e-01	-4.773317e-02
7.559653084795781e-03	-9.824437e-01	-5.835996e-02
7.577789245510067e-03	-9.703189e-01	-6.877536e-02
7.595925406224352e-03	-9.550351e-01	-7.897937e-02
7.614061566938638e-03	-9.365924e-01	-8.897201e-02
7.632197727652923e-03	-9.149907e-01	-9.875326e-02
7.657309334795779e-03	-8.796028e-01	-1.118047e-01
7.682420941938636e-03	-8.394553e-01	-1.239774e-01
7.707532549081493e-03	-7.945482e-01	-1.352716e-01
7.732644156224349e-03	-7.448814e-01	-1.456872e-01
7.757755763367206e-03	-6.904550e-01	-1.552241e-01
7.782867370510062e-03	-6.312690e-01	-1.638825e-01
7.807978977652919e-03	-5.673233e-01	-1.716622e-01
7.823324959795775e-03	-5.267271e-01	-1.758108e-01
7.838670941938632e-03	-4.851552e-01	-1.795289e-01
7.854016924081489e-03	-4.426074e-01	-1.828163e-01
7.869362906224347e-03	-3.990838e-01	-1.856731e-01
7.884708888367203e-03	-3.545844e-01	-1.880993e-01
7.900054870510060e-03	-3.091092e-01	-1.900949e-01
7.915400852652917e-03	-2.626581e-01	-1.916599e-01
7.922376299081487e-03	-2.414264e-01	-1.922164e-01
7.929351745510059e-03	-2.201045e-01	-1.926796e-01
7.936327191938630e-03	-1.986923e-01	-1.930494e-01
7.943302638367202e-03	-1.771900e-01	-1.933257e-01
7.950278084795773e-03	-1.555974e-01	-1.935087e-01
7.957253531224345e-03	-1.339146e-01	-1.935982e-01
7.964228977652916e-03	-1.121416e-01	-1.935944e-01
7.971204424081486e-03	-9.031436e-02	-1.934963e-01
7.978179870510058e-03	-6.847000e-02	-1.933049e-01
7.985155316938629e-03	-4.660852e-02	-1.930203e-01
7.992130763367201e-03	-2.472993e-02	-1.926426e-01
7.999106209795772e-03	-2.834206e-03	-1.921716e-01
8.006081656224344e-03	1.907863e-02	-1.916074e-01
8.013057102652914e-03	4.100860e-02	-1.909500e-01
8.027007995510057e-03	8.495329e-02	-1.893475e-01
8.040958888367200e-03	1.285277e-01	-1.873902e-01
8.054909781224343e-03	1.717319e-01	-1.850782e-01
8.068860674081484e-03	2.145657e-01	-1.824114e-01
8.082811566938627e-03	2.570293e-01	-1.793899e-01
8.096762459795770e-03	2.991226e-01	-1.760137e-01
8.110713352652912e-03	3.408456e-01	-1.722827e-01
8.135824959795769e-03	4.148909e-01	-1.646010e-01
8.160936566938625e-03	4.853264e-01	-1.560373e-01
8.186048174081481e-03	5.521521e-01	-1.465917e-01
8.211159781224340e-03	6.153681e-01	-1.362642e-01
8.236271388367196e-03	6.749744e-01	-1.250548e-01
8.261382995510052e-03	7.309708e-01	-1.129635e-01
8.286494602652909e-03	7.833576e-01	-9.999032e-02
8.303235674081479e-03	8.151273e-01	-9.103362e-02
8.319976745510051e-03	8.444599e-01	-8.188695e-02
8.336717816938621e-03	8.713555e-01	-7.255032e-02
8.353458888367193e-03	8.958141e-01	-6.302372e-02
8.370199959795764e-03	9.178356e-01	-5.330716e-02
8.386941031224336e-03	9.374200e-01	-4.340064e-02
8.403682102652906e-03	9.545674e-01	-3.330415e-02
8.413447727652906e-03	9.632741e-01	-2.739379e-02
8.423213352652906e-03	9.710585e-01	-2.147066e-02
8.432978977652906e-03	9.779205e-01	-1.553476e-02
8.442744602652905e-03	9.838601e-01	-9.586074e-03
