time	V(n001)	V(n003)
7.896414704454106e-04	-9.691409e-01	4.089259e-02
7.994070954454106e-04	-9.522011e-01	3.467324e-02
8.091727204454106e-04	-9.316774e-01	2.855399e-02
8.189383454454106e-04	-9.076471e-01	2.255644e-02
8.287039704454106e-04	-8.802006e-01	1.670180e-02
8.384695954454106e-04	-8.494412e-01	1.101070e-02
8.482352204454107e-04	-8.154848e-01	5.503175e-03
8.580008454454107e-04	-7.784590e-01	1.985916e-04
8.677664704454107e-04	-7.385032e-01	-4.884452e-03
8.775320954454107e-04	-6.957679e-01	-9.728180e-03
8.872977204454107e-04	-6.504140e-01	-1.431571e-02
8.970633454454107e-04	-6.026120e-01	-1.863111e-02
9.068289704454107e-04	-5.525419e-01	-2.265947e-02
9.165945954454107e-04	-5.003921e-01	-2.638695e-02
9.263602204454107e-04	-4.463590e-01	-2.980084e-02
9.361258454454107e-04	-3.906459e-01	-3.288960e-02
9.458914704454107e-04	-3.334625e-01	-3.564289e-02
9.556570954454107e-04	-2.750240e-01	-3.805165e-02
9.654227204454108e-04	-2.155504e-01	-4.010808e-02
9.751883454454108e-04	-1.552655e-01	-4.180574e-02
9.849539704454107e-04	-9.439624e-02	-4.313949e-02
9.947195954454107e-04	-3.317167e-02	-4.410557e-02
1.004485220445411e-03	2.817774e-02	-4.470161e-02
1.014250845445411e-03	8.942110e-02	-4.492659e-02
1.024016470445411e-03	1.503279e-01	-4.478091e-02
1.033782095445411e-03	2.106689e-01	-4.426635e-02
1.043547720445411e-03	2.702170e-01	-4.338606e-02
1.053313345445411e-03	3.287480e-01	-4.214458e-02
1.063078970445411e-03	3.860418e-01	-4.054778e-02
1.072844595445411e-03	4.418825e-01	-3.860287e-02
1.082610220445411e-03	4.960601e-01	-3.631836e-02
1.092375845445411e-03	5.483707e-01	-3.370404e-02
1.102141470445411e-03	5.986173e-01	-3.077092e-02
1.111907095445411e-03	6.466108e-01	-2.753122e-02
1.121672720445411e-03	6.921706e-01	-2.399828e-02
1.131438345445411e-03	7.351253e-01	-2.018657e-02
1.141203970445411e-03	7.753131e-01	-1.611158e-02
1.150969595445411e-03	8.125829e-01	-1.178978e-02
1.160735220445411e-03	8.467942e-01	-7.238581e-03
1.170500845445411e-03	8.778183e-01	-2.476241e-03
1.180266470445411e-03	9.055387e-01	2.478197e-03
1.190032095445411e-03	9.298507e-01	7.604972e-03
1.199797720445411e-03	9.506630e-01	1.288368e-02
1.219328970445411e-03	9.814885e-01	2.381253e-02
1.238860220445411e-03	9.975514e-01	3.509164e-02
1.258391470445411e-03	9.986104e-01	4.654277e-02
1.277922720445411e-03	9.846492e-01	5.798516e-02
1.297453970445411e-03	9.558780e-01	6.923831e-02
1.316985220445411e-03	9.127296e-01	8.012465e-02
1.336516470445411e-03	8.558527e-01	9.047226e-02
1.356047720445411e-03	7.861031e-01	1.001174e-01
1.375578970445411e-03	7.045298e-01	1.089069e-01
1.395110220445411e-03	6.123597e-01	1.167008e-01
1.414641470445411e-03	5.109791e-01	1.233740e-01
1.434172720445411e-03	4.019130e-01	1.288184e-01
1.453703970445411e-03	2.868016e-01	1.329445e-01
1.463469595445411e-03	2.275172e-01	1.344907e-01
1.473235220445411e-03	1.673765e-01	1.356827e-01
1.492766470445411e-03	4.543396e-02	1.369844e-01
1.512297720445411e-03	-7.719199e-02	1.368227e-01
1.531828970445411e-03	-1.986569e-01	1.351927e-01
1.551360220445411e-03	-3.171338e-01	1.321118e-01
1.570891470445411e-03	-4.308408e-01	1.276193e-01
1.590422720445411e-03	-5.380675e-01	1.217757e-01
1.609953970445411e-03	-6.372011e-01	1.146619e-01
1.629485220445411e-03	-7.267507e-01	1.063783e-01
1.649016470445411e-03	-8.053693e-01	9.704258e-02
1.668547720445411e-03	-8.718743e-01	8.678855e-02
1.688078970445411e-03	-9.252656e-01	7.576386e-02
1.707610220445411e-03	-9.647399e-01	6.412782e-02
1.727141470445411e-03	-9.897037e-01	5.204903e-02
1.746672720445411e-03	-9.997815e-01	3.970283e-02
1.766203970445411e-03	-9.948215e-01	2.726864e-02
1.775969595445411e-03	-9.867170e-01	2.107508e-02
1.785735220445411e-03	-9.748986e-01	1.492730e-02
1.795500845445411e-03	-9.594110e-01	8.847672e-03
1.805266470445411e-03	-9.403123e-01	2.858320e-03
1.815032095445411e-03	-9.176745e-01	-3.018967e-03
1.824797720445411e-03	-8.915828e-01	-8.762816e-03
1.834563345445411e-03	-8.621354e-01	-1.435235e-02
1.844328970445411e-03	-8.294431e-01	-1.976728e-02
1.854094595445411e-03	-7.936289e-01	-2.498795e-02
1.863860220445411e-03	-7.548277e-01	-2.999545e-02
1.873625845445411e-03	-7.131855e-01	-3.477165e-02
1.883391470445411e-03	-6.688591e-01	-3.929930e-02
1.893157095445411e-03	-6.220152e-01	-4.356208e-02
1.902922720445411e-03	-5.728302e-01	-4.754466e-02
1.912688345445411e-03	-5.214892e-01	-5.123275e-02
1.922453970445411e-03	-4.681854e-01	-5.461318e-02
1.932219595445412e-03	-4.131195e-01	-5.767392e-02
1.941985220445412e-03	-3.564986e-01	-6.040416e-02
1.951750845445412e-03	-2.985360e-01	-6.279431e-02
1.961516470445411e-03	-2.394498e-01	-6.483604e-02
1.971282095445411e-03	-1.794624e-01	-6.652238e-02
1.981047720445411e-03	-1.187995e-01	-6.784765e-02
1.990813345445411e-03	-5.768941e-02	-6.880753e-02
2.000578970445410e-03	3.637771e-03	-6.939909e-02
2.010344595445410e-03	6.495126e-02	-6.962076e-02
2.020110220445410e-03	1.260203e-01	-6.947237e-02
2.029875845445410e-03	1.866150e-01	-6.895515e-02
2.039641470445410e-03	2.465073e-01	-6.807168e-02
2.049407095445409e-03	3.054719e-01	-6.682595e-02
2.059172720445409e-03	3.632867e-01	-6.522329e-02
2.068938345445409e-03	4.197342e-01	-6.327038e-02
2.078703970445409e-03	4.746018e-01	-6.097521e-02
2.088469595445409e-03	5.276833e-01	-5.834704e-02
2.098235220445408e-03	5.787786e-01	-5.539640e-02
2.108000845445408e-03	6.276955e-01	-5.213504e-02
2.117766470445408e-03	6.742499e-01	-4.857583e-02
2.127532095445408e-03	7.182666e-01	-4.473280e-02
2.137297720445408e-03	7.595800e-01	-4.062103e-02
2.147063345445407e-03	7.980344e-01	-3.625661e-02
2.156828970445407e-03	8.334851e-01	-3.165657e-02
2.166594595445407e-03	8.657989e-01	-2.683882e-02
2.176360220445407e-03	8.948539e-01	-2.182212e-02
2.186125845445407e-03	9.205410e-01	-1.662592e-02
2.195891470445406e-03	9.427634e-01	-1.127038e-02
2.205657095445406e-03	9.614373e-01	-5.776260e-03
2.215422720445406e-03	9.764927e-01	-1.648110e-04
2.225188345445406e-03	9.878728e-01	5.542260e-03
2.244719595445405e-03	9.994497e-01	1.715476e-02
2.264250845445405e-03	9.959939e-01	2.888198e-02
2.283782095445404e-03	9.775575e-01	4.054301e-02
2.303313345445404e-03	9.444177e-01	5.195798e-02
2.322844595445404e-03	8.970729e-01	6.295078e-02
2.342375845445403e-03	8.362354e-01	7.335168e-02
2.361907095445403e-03	7.628201e-01	8.299995e-02
2.381438345445402e-03	6.779312e-01	9.174620e-02
2.400969595445402e-03	5.828457e-01	9.945466e-02
2.420500845445402e-03	4.789937e-01	1.060052e-01
2.440032095445401e-03	3.679371e-01	1.112953e-01
2.459563345445401e-03	2.513463e-01	1.152412e-01
2.479094595445400e-03	1.309751e-01	1.177796e-01
2.498625845445400e-03	8.633960e-03	1.188683e-01
2.518157095445399e-03	-1.138371e-01	1.184872e-01
2.537688345445399e-03	-2.345959e-01	1.166379e-01
2.557219595445399e-03	-3.518262e-01	1.133446e-01
2.576750845445398e-03	-4.637647e-01	1.086529e-01
2.596282095445398e-03	-5.687277e-01	1.026298e-01
2.615813345445397e-03	-6.651366e-01	9.536213e-02
2.635344595445397e-03	-7.515411e-01	8.695558e-02
2.654875845445397e-03	-8.266419e-01	7.753300e-02
2.674407095445396e-03	-8.893091e-01	6.723256e-02
2.693938345445396e-03	-9.386003e-01	5.620570e-02
2.713469595445395e-03	-9.737741e-01	4.461480e-02
2.733000845445395e-03	-9.943014e-01	3.263077e-02
2.752532095445394e-03	-9.998735e-01	2.043049e-02
2.762297720445394e-03	-9.970163e-01	1.430551e-02
2.772063345445394e-03	-9.904065e-01	8.194136e-03
2.781828970445394e-03	-9.800691e-01	2.118961e-03
2.791594595445394e-03	-9.660429e-01	-3.897557e-03
2.801360220445393e-03	-9.483808e-01	-9.833179e-03
2.811125845445393e-03	-9.271492e-01	-1.566597e-02
2.820891470445393e-03	-9.024280e-01	-2.137438e-02
2.830657095445393e-03	-8.743102e-01	-2.693731e-02
2.840422720445393e-03	-8.429018e-01	-3.233424e-02
2.859953970445392e-03	-7.706975e-01	-4.255108e-02
2.879485220445392e-03	-6.869013e-01	-5.187434e-02
2.899016470445391e-03	-5.927735e-01	-6.016688e-02
2.918547720445391e-03	-4.897298e-01	-6.730703e-02
2.938078970445390e-03	-3.793200e-01	-7.319038e-02
2.957610220445390e-03	-2.632050e-01	-7.773142e-02
2.977141470445390e-03	-1.431311e-01	-8.086477e-02
2.986907095445389e-03	-8.217239e-02	-8.188891e-02
3.006438345445389e-03	4.044228e-02	-8.283463e-02
3.025969595445389e-03	1.624487e-01	-8.230309e-02
3.045500845445388e-03	2.820117e-01	-8.030511e-02
3.065032095445388e-03	3.973330e-01	-7.687353e-02
3.084563345445387e-03	5.066780e-01	-7.206268e-02
3.104094595445387e-03	6.084021e-01	-6.594765e-02
3.123625845445387e-03	7.009753e-01	-5.862310e-02
3.143157095445386e-03	7.830052e-01	-5.020182e-02
3.162688345445386e-03	8.532579e-01	-4.081311e-02
3.172453970445386e-03	8.836303e-01	-3.580039e-02
3.182219595445385e-03	9.106768e-01	-3.060075e-02
3.191985220445385e-03	9.342958e-01	-2.523409e-02
3.201750845445385e-03	9.543983e-01	-1.972091e-02
3.211516470445385e-03	9.709088e-01	-1.408228e-02
3.221282095445384e-03	9.837648e-01	-8.339735e-03
3.231047720445384e-03	9.929183e-01	-2.515201e-03
3.240813345445384e-03	9.983346e-01	3.369092e-03
3.260344595445384e-03	9.978884e-01	1.522700e-02
3.279875845445383e-03	9.824331e-01	2.705322e-02
3.299407095445383e-03	9.522011e-01	3.866746e-02
3.318938345445382e-03	9.076471e-01	4.989266e-02
3.338469595445382e-03	8.494412e-01	6.055766e-02
3.358000845445382e-03	7.784590e-01	7.049973e-02
3.377532095445381e-03	6.957679e-01	7.956703e-02
3.397063345445381e-03	6.026120e-01	8.762094e-02
3.416594595445380e-03	5.003921e-01	9.453809e-02
3.436125845445380e-03	3.906459e-01	1.002122e-01
3.455657095445379e-03	2.750240e-01	1.045558e-01
3.475188345445379e-03	1.552655e-01	1.075015e-01
3.494719595445379e-03	3.317167e-02	1.090026e-01
3.514250845445378e-03	-8.942110e-02	1.090347e-01
3.533782095445378e-03	-2.106689e-01	1.075951e-01
3.553313345445377e-03	-3.287480e-01	1.047035e-01
3.572844595445377e-03	-4.418825e-01	1.004013e-01
3.592375845445377e-03	-5.483707e-01	9.475116e-02
3.611907095445376e-03	-6.466108e-01	8.783619e-02
3.631438345445376e-03	-7.351253e-01	7.975843e-02
3.650969595445375e-03	-8.125829e-01	7.063743e-02
3.670500845445375e-03	-8.778183e-01	6.060850e-02
3.690032095445374e-03	-9.298507e-01	4.982058e-02
3.709563345445374e-03	-9.678972e-01	3.843409e-02
3.729094595445374e-03	-9.913856e-01	2.661846e-02
3.748625845445373e-03	-9.999627e-01	1.454960e-02
3.758391470445373e-03	-9.986104e-01	8.476294e-03
3.768157095445373e-03	-9.934995e-01	2.407236e-03
3.777922720445373e-03	-9.846492e-01	-3.634955e-03
3.787688345445372e-03	-9.720930e-01	-9.627756e-03
3.807219595445372e-03	-9.360653e-01	-2.137611e-02
3.826750845445372e-03	-8.859584e-01	-3.266283e-02
3.846282095445371e-03	-8.225259e-01	-4.331988e-02
3.865813345445371e-03	-7.467217e-01	-5.318863e-02
3.885344595445370e-03	-6.596862e-01	-6.212232e-02
3.904875845445370e-03	-5.627284e-01	-6.998821e-02
3.924407095445370e-03	-4.573066e-01	-7.666962e-02
3.943938345445369e-03	-3.450066e-01	-8.206765e-02
3.963469595445369e-03	-2.275172e-01	-8.610270e-02
3.983000845445369e-03	-1.066059e-01	-8.871564e-02
4.002532095445368e-03	1.590895e-02	-8.986871e-02
4.022063345445368e-03	1.381845e-01	-8.954610e-02
4.041594595445367e-03	2.583816e-01	-8.775416e-02
4.061125845445367e-03	3.746924e-01	-8.452133e-02
4.080657095445367e-03	4.853675e-01	-7.989772e-02
4.100188345445366e-03	5.887423e-01	-7.395431e-02
4.119719595445366e-03	6.832618e-01	-6.678195e-02
4.139250845445365e-03	7.675043e-01	-5.848990e-02
4.158782095445365e-03	8.402029e-01	-4.920432e-02
4.178313345445364e-03	9.002641e-01	-3.906624e-02
4.197844595445364e-03	9.467845e-01	-2.822952e-02
4.217375845445364e-03	9.790643e-01	-1.685849e-02
4.236907095445363e-03	9.966182e-01	-5.125522e-03
4.256438345445363e-03	9.991819e-01	6.791587e-03
4.275969595445362e-03	9.867170e-01	1.871230e-02
4.295500845445362e-03	9.594110e-01	3.045602e-02
4.315032095445362e-03	9.176745e-01	4.184485e-02
4.334563345445361e-03	8.621354e-01	5.270623e-02
4.354094595445361e-03	7.936289e-01	6.287558e-02
4.373625845445360e-03	7.131855e-01	7.219868e-02
4.393157095445360e-03	6.220152e-01	8.053412e-02
4.412688345445359e-03	5.214892e-01	8.775532e-02
4.432219595445359e-03	4.131195e-01	9.375250e-02
4.451750845445359e-03	2.985360e-01	9.843428e-02
4.471282095445358e-03	1.794624e-01	1.017291e-01
4.481047720445358e-03	1.187995e-01	1.028397e-01
4.500578970445358e-03	-3.637771e-03	1.039657e-01
4.520110220445357e-03	-1.260203e-01	1.036188e-01
4.539641470445357e-03	-2.465073e-01	1.018030e-01
4.559172720445356e-03	-3.632867e-01	9.854455e-02
4.578703970445356e-03	-4.746018e-01	9.389138e-02
4.598235220445356e-03	-5.787786e-01	8.791243e-02
4.617766470445355e-03	-6.742499e-01	8.069656e-02
4.637297720445355e-03	-7.595800e-01	7.235128e-02
4.656828970445354e-03	-8.334851e-01	6.300107e-02
4.676360220445354e-03	-8.948539e-01	5.278557e-02
4.695891470445353e-03	-9.427634e-01	4.185742e-02
4.715422720445353e-03	-9.764927e-01	3.038001e-02
4.734953970445353e-03	-9.955347e-01	1.852499e-02
4.754485220445352e-03	-9.996029e-01	6.469695e-03
4.774016470445352e-03	-9.886362e-01	-5.605490e-03
4.793547720445351e-03	-9.627994e-01	-1.751989e-02
4.813078970445351e-03	-9.224813e-01	-2.909523e-02
4.832610220445351e-03	-8.682882e-01	-4.015832e-02
4.852141470445350e-03	-8.010352e-01	-5.054368e-02
4.871672720445350e-03	-7.217339e-01	-6.009598e-02
4.891203970445349e-03	-6.315771e-01	-6.867246e-02
4.910735220445349e-03	-5.319207e-01	-7.614497e-02
4.930266470445348e-03	-4.242637e-01	-8.240199e-02
4.949797720445348e-03	-3.102255e-01	-8.735026e-02
4.969328970445348e-03	-1.915212e-01	-9.091621e-02
4.988860220445347e-03	-6.993616e-02	-9.304701e-02
5.008391470445347e-03	5.270074e-02	-9.371146e-02
5.027922720445346e-03	1.745450e-01	-9.290036e-02
5.047453970445346e-03	2.937639e-01	-9.062672e-02
5.066985220445346e-03	4.085643e-01	-8.692554e-02
5.086516470445345e-03	5.172195e-01	-8.185326e-02
5.106047720445345e-03	6.180953e-01	-7.548695e-02
5.125578970445344e-03	7.096744e-01	-6.792313e-02
5.145110220445344e-03	7.905793e-01	-5.927631e-02
5.164641470445343e-03	8.595931e-01	-4.967731e-02
5.184172720445343e-03	9.156779e-01	-3.927124e-02
5.203703970445343e-03	9.579900e-01	-2.821534e-02
5.223235220445342e-03	9.858931e-01	-1.667663e-02
5.242766470445342e-03	9.989673e-01	-4.829359e-03
5.262297720445341e-03	9.970163e-01	7.147568e-03
5.281828970445341e-03	9.800691e-01	1.907331e-02
5.301360220445341e-03	9.483808e-01	3.076782e-02
5.320891470445340e-03	9.024280e-01	4.205452e-02
5.340422720445340e-03	8.429018e-01	5.276298e-02
5.359953970445339e-03	7.706975e-01	6.273147e-02
5.379485220445339e-03	6.869013e-01	7.180941e-02
5.399016470445338e-03	5.927735e-01	7.985960e-02
5.418547720445338e-03	4.897298e-01	8.676034e-02
5.438078970445338e-03	3.793200e-01	9.240720e-02
5.457610220445337e-03	2.632050e-01	9.671462e-02
5.477141470445337e-03	1.431311e-01	9.961721e-02
5.496672720445336e-03	2.090439e-02	1.010707e-01
5.516203970445336e-03	-1.016367e-01	1.010526e-01
5.535735220445336e-03	-2.226492e-01	9.956267e-02
5.555266470445335e-03	-3.403127e-01	9.662267e-02
5.574797720445335e-03	-4.528577e-01	9.227626e-02
5.594328970445334e-03	-5.585912e-01	8.658824e-02
5.613860220445334e-03	-6.559231e-01	7.964360e-02
5.633391470445333e-03	-7.433892e-01	7.154625e-02
5.652922720445333e-03	-8.196741e-01	6.241742e-02
5.672453970445333e-03	-8.836303e-01	5.239388e-02
5.691985220445332e-03	-9.342958e-01	4.162585e-02
5.711516470445332e-03	-9.709088e-01	3.027477e-02
5.731047720445331e-03	-9.929183e-01	1.851084e-02
5.750578970445331e-03	-9.999934e-01	6.510497e-03
5.770110220445331e-03	-9.920276e-01	-5.546288e-03
5.789641470445330e-03	-9.691409e-01	-1.747867e-02
5.809172720445330e-03	-9.316774e-01	-2.910767e-02
5.828703970445329e-03	-8.802006e-01	-4.025887e-02
5.848235220445329e-03	-8.154848e-01	-5.076504e-02
5.867766470445328e-03	-7.385032e-01	-6.046862e-02
5.887297720445328e-03	-6.504140e-01	-6.922415e-02
5.906828970445328e-03	-5.525419e-01	-7.690040e-02
5.926360220445327e-03	-4.463590e-01	-8.338238e-02
5.945891470445327e-03	-3.334625e-01	-8.857304e-02
5.965422720445326e-03	-2.155504e-01	-9.239477e-02
5.984953970445326e-03	-9.439624e-02	-9.479053e-02
6.004485220445326e-03	2.817774e-02	-9.572474e-02
6.024016470445325e-03	1.503279e-01	-9.518377e-02
6.043547720445325e-03	2.702170e-01	-9.317619e-02
6.063078970445324e-03	3.860418e-01	-8.973261e-02
6.082610220445324e-03	4.960601e-01	-8.490526e-02
6.102141470445323e-03	5.986173e-01	-7.876716e-02
6.121672720445323e-03	6.921706e-01	-7.141104e-02
6.141203970445323e-03	7.753131e-01	-6.294794e-02
6.160735220445322e-03	8.467942e-01	-5.350557e-02
6.180266470445322e-03	9.055387e-01	-4.322633e-02
6.199797720445321e-03	9.506630e-01	-3.226522e-02
6.219328970445321e-03	9.814885e-01	-2.078751e-02
6.238860220445321e-03	9.975514e-01	-8.966198e-03
6.258391470445320e-03	9.986104e-01	3.020531e-03
6.277922720445320e-03	9.846492e-01	1.499201e-02
6.297453970445319e-03	9.558780e-01	2.676782e-02
6.316985220445319e-03	9.127296e-01	3.817048e-02
6.336516470445318e-03	8.558527e-01	4.902811e-02
6.356047720445318e-03	7.861031e-01	5.917705e-02
6.375578970445318e-03	7.045298e-01	6.846432e-02
6.395110220445317e-03	6.123597e-01	7.674986e-02
6.414641470445317e-03	5.109791e-01	8.390873e-02
6.434172720445316e-03	4.019130e-01	8.983290e-02
6.453703970445316e-03	2.868016e-01	9.443294e-02
6.473235220445316e-03	1.673765e-01	9.763934e-02
6.492766470445315e-03	4.543396e-02	9.940353e-02
6.512297720445315e-03	-7.719199e-02	9.969866e-02
6.531828970445314e-03	-1.986569e-01	9.851999e-02
6.551360220445314e-03	-3.171338e-01	9.588492e-02
6.570891470445313e-03	-4.308408e-01	9.183277e-02
6.590422720445313e-03	-5.380675e-01	8.642419e-02
6.609953970445313e-03	-6.372011e-01	7.974024e-02
6.629485220445312e-03	-7.267507e-01	7.188113e-02
6.649016470445312e-03	-8.053693e-01	6.296480e-02
6.668547720445311e-03	-8.718743e-01	5.312505e-02
6.688078970445311e-03	-9.252656e-01	4.250959e-02
6.707610220445311e-03	-9.647399e-01	3.127782e-02
6.727141470445310e-03	-9.897037e-01	1.959839e-02
6.746672720445310e-03	-9.997815e-01	7.646679e-03
6.766203970445309e-03	-9.948215e-01	-4.397807e-03
6.785735220445309e-03	-9.748986e-01	-1.635418e-02
6.805266470445308e-03	-9.403123e-01	-2.804288e-02
6.824797720445308e-03	-8.915828e-01	-3.928836e-02
6.844328970445308e-03	-8.294431e-01	-4.992173e-02
6.863860220445307e-03	-7.548277e-01	-5.978331e-02
6.883391470445307e-03	-6.688591e-01	-6.872504e-02
6.902922720445306e-03	-5.728302e-01	-7.661267e-02
6.922453970445306e-03	-4.681854e-01	-8.332782e-02
6.941985220445306e-03	-3.564986e-01	-8.876972e-02
6.961516470445305e-03	-2.394498e-01	-9.285677e-02
6.981047720445305e-03	-1.187995e-01	-9.552773e-02
7.000578970445304e-03	3.637771e-03	-9.674267e-02
7.020110220445304e-03	1.260203e-01	-9.648354e-02
7.039641470445304e-03	2.465073e-01	-9.475449e-02
7.059172720445303e-03	3.632867e-01	-9.158172e-02
7.078703970445303e-03	4.746018e-01	-8.701320e-02
7.098235220445302e-03	5.787786e-01	-8.111785e-02
7.117766470445302e-03	6.742499e-01	-7.398459e-02
7.137297720445301e-03	7.595800e-01	-6.572090e-02
7.156828970445301e-03	8.334851e-01	-5.645130e-02
7.176360220445301e-03	8.948539e-01	-4.631542e-02
7.195891470445300e-03	9.427634e-01	-3.546593e-02
7.215422720445300e-03	9.764927e-01	-2.406622e-02
7.234953970445299e-03	9.955347e-01	-1.228795e-02
7.254485220445299e-03	9.996029e-01	-3.084823e-04
7.274016470445299e-03	9.886362e-01	1.169180e-02
7.293547720445298e-03	9.627994e-01	2.353221e-02
7.313078970445298e-03	9.224813e-01	3.503446e-02
7.332610220445297e-03	8.682882e-01	4.602535e-02
7.352141470445297e-03	8.010352e-01	5.633938e-02
7.371672720445296e-03	7.217339e-01	6.582123e-02
7.391203970445296e-03	6.315771e-01	7.432810e-02
7.410735220445296e-03	5.319207e-01	8.173186e-02
7.430266470445295e-03	4.242637e-01	8.792096e-02
7.449797720445295e-03	3.102255e-01	9.280214e-02
7.469328970445294e-03	1.915212e-01	9.630181e-02
7.488860220445294e-03	6.993616e-02	9.836714e-02
7.508391470445294e-03	-5.270074e-02	9.896691e-02
7.527922720445293e-03	-1.745450e-01	9.809193e-02
7.547453970445293e-03	-2.937639e-01	9.575518e-02
7.566985220445292e-03	-4.085643e-01	9.199165e-02
7.586516470445292e-03	-5.172195e-01	8.685778e-02
7.606047720445291e-03	-6.180953e-01	8.043063e-02
7.625578970445291e-03	-7.096744e-01	7.280670e-02
7.645110220445291e-03	-7.905793e-01	6.410052e-02
7.664641470445290e-03	-8.595931e-01	5.444288e-02
7.684172720445290e-03	-9.156779e-01	4.397887e-02
7.703703970445289e-03	-9.579900e-01	3.286574e-02
7.723235220445289e-03	-9.858931e-01	2.127049e-02
7.742766470445289e-03	-9.989673e-01	9.367378e-03
7.762297720445288e-03	-9.970163e-01	-2.664717e-03
7.781828970445288e-03	-9.800691e-01	-1.464496e-02
7.801360220445287e-03	-9.483808e-01	-2.639331e-02
7.820891470445287e-03	-9.024280e-01	-3.773319e-02
7.840422720445286e-03	-8.429018e-01	-4.849418e-02
7.859953970445286e-03	-7.706975e-01	-5.851456e-02
7.879485220445286e-03	-6.869013e-01	-6.764376e-02
7.899016470445285e-03	-5.927735e-01	-7.574460e-02
7.918547720445285e-03	-4.897298e-01	-8.269536e-02
7.938078970445284e-03	-3.793200e-01	-8.839164e-02
7.957610220445284e-03	-2.632050e-01	-9.274787e-02
7.977141470445284e-03	-1.431311e-01	-9.569868e-02
7.996672720445283e-03	-2.090439e-02	-9.719981e-02
8.016203970445283e-03	1.016367e-01	-9.722880e-02
8.035735220445282e-03	2.226492e-01	-9.578533e-02
8.055266470445282e-03	3.403127e-01	-9.289125e-02
8.074797720445281e-03	4.528577e-01	-8.859020e-02
8.094328970445281e-03	5.585912e-01	-8.294699e-02
8.113860220445281e-03	6.559231e-01	-7.604662e-02
8.133391470445280e-03	7.433892e-01	-6.799299e-02
8.152922720445280e-03	8.196741e-01	-5.890736e-02
8.172453970445279e-03	8.836303e-01	-4.892649e-02
8.191985220445279e-03	9.342958e-01	-3.820062e-02
8.211516470445279e-03	9.709088e-01	-2.689118e-02
8.231047720445278e-03	9.929183e-01	-1.516838e-02
