time	V(n001)	V(n003)
8.411207377397005e-02	9.613450e-01	6.526213e-01
8.450269877397006e-02	9.878206e-01	7.223115e-01
8.489332377397006e-02	9.994385e-01	7.811374e-01
8.528394877397007e-02	9.960238e-01	8.282143e-01
8.567457377397007e-02	9.776281e-01	8.628342e-01
8.606519877397008e-02	9.445279e-01	8.844762e-01
8.645582377397008e-02	8.972211e-01	8.928149e-01
8.684644877397009e-02	8.364193e-01	8.877248e-01
8.723707377397009e-02	7.630370e-01	8.692825e-01
8.762769877397010e-02	6.781779e-01	8.377653e-01
8.801832377397011e-02	5.831184e-01	7.936474e-01
8.840894877397011e-02	4.792882e-01	7.375923e-01
8.879957377397012e-02	3.682491e-01	6.704431e-01
8.919019877397012e-02	2.516711e-01	5.932099e-01
8.958082377397013e-02	1.313078e-01	5.070542e-01
8.997144877397013e-02	8.969512e-03	4.132719e-01
9.036207377397014e-02	-1.135037e-01	3.132737e-01
9.075269877397014e-02	-2.342697e-01	2.085635e-01
9.114332377397015e-02	-3.515121e-01	1.007163e-01
9.153394877397016e-02	-4.634674e-01	-8.645719e-03
9.192457377397016e-02	-5.684517e-01	-1.178777e-01
9.231519877397017e-02	-6.648860e-01	-2.253367e-01
9.270582377397017e-02	-7.513198e-01	-3.294065e-01
9.309644877397018e-02	-8.264530e-01	-4.285216e-01
9.348707377397018e-02	-8.891556e-01	-5.211914e-01
9.387769877397019e-02	-9.384844e-01	-6.060220e-01
9.426832377397019e-02	-9.736977e-01	-6.817374e-01
9.465894877397020e-02	-9.942656e-01	-7.471989e-01
9.504957377397021e-02	-9.998787e-01	-8.014219e-01
9.544019877397021e-02	-9.904528e-01	-8.435906e-01
9.583082377397022e-02	-9.661296e-01	-8.730710e-01
9.622144877397022e-02	-9.272748e-01	-8.894196e-01
9.661207377397023e-02	-8.744730e-01	-8.923905e-01
9.700269877397023e-02	-8.085184e-01	-8.819391e-01
9.739332377397024e-02	-7.304028e-01	-8.582224e-01
9.778394877397024e-02	-6.413013e-01	-8.215972e-01
9.817457377397025e-02	-5.425540e-01	-7.726145e-01
9.856519877397026e-02	-4.356462e-01	-7.120110e-01
9.895582377397026e-02	-3.221859e-01	-6.406981e-01
9.934644877397027e-02	-2.038796e-01	-5.597485e-01
9.973707377397027e-02	-8.250681e-02	-4.703798e-01
1.001276987739703e-01	4.010699e-02	-3.739362e-01
1.005183237739703e-01	1.621176e-01	-2.718682e-01
1.009089487739703e-01	2.816897e-01	-1.657110e-01
1.012995737739703e-01	3.970250e-01	-5.706142e-02
1.016901987739703e-01	5.063887e-01	5.244644e-02
1.020808237739703e-01	6.081358e-01	1.611654e-01
1.024714487739703e-01	7.007359e-01	2.674604e-01
1.028620737739703e-01	7.827964e-01	3.697324e-01
1.032526987739703e-01	8.530828e-01	4.664434e-01
1.036433237739703e-01	9.105381e-01	5.561386e-01
1.040339487739703e-01	9.542981e-01	6.374690e-01
1.044245737739703e-01	9.837046e-01	7.092112e-01
1.048151987739703e-01	9.983152e-01	7.702863e-01
1.052058237739704e-01	9.979102e-01	8.197756e-01
1.055964487739704e-01	9.824957e-01	8.569345e-01
1.059870737739704e-01	9.523035e-01	8.812045e-01
1.063776987739704e-01	9.077879e-01	8.922204e-01
1.067683237739704e-01	8.496183e-01	8.898163e-01
1.071589487739704e-01	7.786695e-01	8.740286e-01
1.075495737739704e-01	6.960089e-01	8.450947e-01
1.079401987739704e-01	6.028797e-01	8.034499e-01
1.083308237739704e-01	5.006826e-01	7.497203e-01
1.087214487739704e-01	3.909548e-01	6.847143e-01
1.091120737739704e-01	2.753466e-01	6.094096e-01
1.095026987739704e-01	1.555970e-01	5.249387e-01
1.098933237739704e-01	3.350705e-02	4.325723e-01
1.102839487739704e-01	-8.908688e-02	3.336996e-01
1.106745737739704e-01	-2.103409e-01	2.298077e-01
1.110651987739704e-01	-3.284311e-01	1.224593e-01
1.114558237739704e-01	-4.415815e-01	1.326905e-02
1.118464487739704e-01	-5.480900e-01	-9.612080e-02
1.122370737739704e-01	-6.463548e-01	-2.040649e-01
1.126276987739705e-01	-7.348978e-01	-3.089397e-01
1.130183237739705e-01	-8.123872e-01	-4.091678e-01
1.134089487739705e-01	-8.776576e-01	-5.032415e-01
1.137995737739705e-01	-9.297272e-01	-5.897461e-01
1.141901987739705e-01	-9.678128e-01	-6.673803e-01
1.145808237739705e-01	-9.913417e-01	-7.349765e-01
1.149714487739705e-01	-9.999598e-01	-7.915180e-01
1.153620737739705e-01	-9.935375e-01	-8.361543e-01
1.157526987739705e-01	-9.721717e-01	-8.682141e-01
1.161433237739705e-01	-9.361833e-01	-8.872151e-01
1.165339487739705e-01	-8.861140e-01	-8.928716e-01
1.169245737739705e-01	-8.227167e-01	-8.850985e-01
1.173151987739705e-01	-7.469449e-01	-8.640126e-01
1.177058237739705e-01	-6.599383e-01	-8.299313e-01
1.180964487739705e-01	-5.630057e-01	-7.833669e-01
1.184870737739705e-01	-4.576050e-01	-7.250200e-01
1.188776987739705e-01	-3.453215e-01	-6.557681e-01
1.192683237739705e-01	-2.278440e-01	-5.766529e-01
1.196589487739706e-01	-1.069395e-01	-4.888642e-01
1.200495737739706e-01	1.557343e-02	-3.937226e-01
1.204401987739706e-01	1.378521e-01	-2.926590e-01
1.208308237739706e-01	2.580574e-01	-1.871936e-01
1.212214487739706e-01	3.743813e-01	-7.891263e-02
1.216120737739706e-01	4.850741e-01	3.055528e-02
1.220026987739706e-01	5.884709e-01	1.395636e-01
1.223933237739706e-01	6.830167e-01	2.464728e-01
1.227839487739706e-01	7.672892e-01	3.496748e-01
1.231745737739706e-01	8.400209e-01	4.476173e-01
1.235651987739706e-01	9.001180e-01	5.388273e-01
1.239558237739706e-01	9.466764e-01	6.219328e-01
1.243464487739706e-01	9.789960e-01	6.956838e-01
1.247370737739706e-01	9.965905e-01	7.589712e-01
1.251276987739706e-01	9.991954e-01	8.108429e-01
1.255183237739706e-01	9.867715e-01	8.505188e-01
1.259089487739706e-01	9.595056e-01	8.774020e-01
1.262995737739706e-01	9.178078e-01	8.910884e-01
1.266901987739705e-01	8.623053e-01	8.913718e-01
1.270808237739705e-01	7.938330e-01	8.782483e-01
1.274714487739705e-01	7.134207e-01	8.519151e-01
1.278620737739705e-01	6.222779e-01	8.127683e-01
1.282526987739704e-01	5.217755e-01	7.613968e-01
1.286433237739704e-01	4.134250e-01	6.985731e-01
1.290339487739704e-01	2.988563e-01	6.252421e-01
1.294245737739704e-01	1.797925e-01	5.425070e-01
1.298151987739704e-01	5.802441e-02	4.516121e-01
1.302058237739703e-01	-6.461640e-02	3.539245e-01
1.305964487739703e-01	-1.862853e-01	2.509135e-01
1.309870737739703e-01	-3.051523e-01	1.441286e-01
1.313776987739703e-01	-4.194295e-01	3.517583e-02
1.317683237739702e-01	-5.273982e-01	-7.430600e-02
1.321589487739702e-01	-6.274343e-01	-1.826702e-01
1.325495737739702e-01	-7.180331e-01	-2.882869e-01
1.329401987739702e-01	-7.978321e-01	-3.895674e-01
1.333308237739702e-01	-8.656309e-01	-4.849885e-01
1.337214487739701e-01	-9.204099e-01	-5.731150e-01
1.341120737739701e-01	-9.613450e-01	-6.526213e-01
1.345026987739701e-01	-9.878206e-01	-7.223115e-01
1.348933237739701e-01	-9.994385e-01	-7.811374e-01
1.352839487739700e-01	-9.960238e-01	-8.282143e-01
1.356745737739700e-01	-9.776281e-01	-8.628342e-01
1.360651987739700e-01	-9.445279e-01	-8.844762e-01
1.364558237739700e-01	-8.972211e-01	-8.928149e-01
1.368464487739700e-01	-8.364193e-01	-8.877248e-01
1.372370737739699e-01	-7.630370e-01	-8.692825e-01
1.376276987739699e-01	-6.781779e-01	-8.377653e-01
1.380183237739699e-01	-5.831184e-01	-7.936474e-01
1.384089487739699e-01	-4.792882e-01	-7.375923e-01
1.387995737739698e-01	-3.682491e-01	-6.704431e-01
1.391901987739698e-01	-2.516711e-01	-5.932099e-01
1.395808237739698e-01	-1.313078e-01	-5.070542e-01
1.399714487739698e-01	-8.969512e-03	-4.132719e-01
1.403620737739698e-01	1.135037e-01	-3.132737e-01
1.407526987739697e-01	2.342697e-01	-2.085635e-01
1.411433237739697e-01	3.515121e-01	-1.007163e-01
1.415339487739697e-01	4.634674e-01	8.645719e-03
1.419245737739697e-01	5.684517e-01	1.178777e-01
1.423151987739696e-01	6.648860e-01	2.253367e-01
1.427058237739696e-01	7.513198e-01	3.294065e-01
1.430964487739696e-01	8.264530e-01	4.285216e-01
1.434870737739696e-01	8.891556e-01	5.211914e-01
1.438776987739696e-01	9.384844e-01	6.060220e-01
1.442683237739695e-01	9.736977e-01	6.817374e-01
1.446589487739695e-01	9.942656e-01	7.471989e-01
1.450495737739695e-01	9.998787e-01	8.014219e-01
1.454401987739695e-01	9.904528e-01	8.435906e-01
1.458308237739694e-01	9.661296e-01	8.730710e-01
1.462214487739694e-01	9.272748e-01	8.894196e-01
1.466120737739694e-01	8.744730e-01	8.923905e-01
1.470026987739694e-01	8.085184e-01	8.819391e-01
1.473933237739694e-01	7.304028e-01	8.582224e-01
1.477839487739693e-01	6.413013e-01	8.215972e-01
1.481745737739693e-01	5.425540e-01	7.726145e-01
1.485651987739693e-01	4.356462e-01	7.120110e-01
1.489558237739693e-01	3.221859e-01	6.406981e-01
1.493464487739692e-01	2.038796e-01	5.597485e-01
1.497370737739692e-01	8.250681e-02	4.703798e-01
1.501276987739692e-01	-4.010699e-02	3.739362e-01
1.505183237739692e-01	-1.621176e-01	2.718682e-01
1.509089487739692e-01	-2.816897e-01	1.657110e-01
1.512995737739691e-01	-3.970250e-01	5.706142e-02
1.516901987739691e-01	-5.063887e-01	-5.244644e-02
1.520808237739691e-01	-6.081358e-01	-1.611654e-01
1.524714487739691e-01	-7.007359e-01	-2.674604e-01
1.528620737739690e-01	-7.827964e-01	-3.697324e-01
1.532526987739690e-01	-8.530828e-01	-4.664434e-01
1.536433237739690e-01	-9.105381e-01	-5.561386e-01
1.540339487739690e-01	-9.542981e-01	-6.374690e-01
1.544245737739690e-01	-9.837046e-01	-7.092112e-01
1.548151987739689e-01	-9.983152e-01	-7.702863e-01
1.552058237739689e-01	-9.979102e-01	-8.197756e-01
1.555964487739689e-01	-9.824957e-01	-8.569345e-01
1.559870737739689e-01	-9.523035e-01	-8.812045e-01
1.563776987739688e-01	-9.077879e-01	-8.922204e-01
1.567683237739688e-01	-8.496183e-01	-8.898163e-01
1.571589487739688e-01	-7.786695e-01	-8.740286e-01
1.575495737739688e-01	-6.960089e-01	-8.450947e-01
1.579401987739688e-01	-6.028797e-01	-8.034499e-01
1.583308237739687e-01	-5.006826e-01	-7.497203e-01
1.587214487739687e-01	-3.909548e-01	-6.847143e-01
1.591120737739687e-01	-2.753466e-01	-6.094096e-01
1.595026987739687e-01	-1.555970e-01	-5.249387e-01
1.598933237739686e-01	-3.350705e-02	-4.325723e-01
1.602839487739686e-01	8.908688e-02	-3.336996e-01
1.606745737739686e-01	2.103409e-01	-2.298077e-01
1.610651987739686e-01	3.284311e-01	-1.224593e-01
1.614558237739686e-01	4.415815e-01	-1.326905e-02
1.618464487739685e-01	5.480900e-01	9.612080e-02
1.622370737739685e-01	6.463548e-01	2.040649e-01
1.626276987739685e-01	7.348978e-01	3.089397e-01
1.630183237739685e-01	8.123872e-01	4.091678e-01
1.634089487739684e-01	8.776576e-01	5.032415e-01
1.637995737739684e-01	9.297272e-01	5.897461e-01
1.641901987739684e-01	9.678128e-01	6.673803e-01
1.645808237739684e-01	9.913417e-01	7.349765e-01
1.649714487739684e-01	9.999598e-01	7.915180e-01
1.653620737739683e-01	9.935375e-01	8.361543e-01
1.657526987739683e-01	9.721717e-01	8.682141e-01
1.661433237739683e-01	9.361833e-01	8.872151e-01
1.665339487739683e-01	8.861140e-01	8.928716e-01
1.669245737739682e-01	8.227167e-01	8.850985e-01
1.673151987739682e-01	7.469449e-01	8.640126e-01
1.677058237739682e-01	6.599383e-01	8.299313e-01
1.680964487739682e-01	5.630057e-01	7.833669e-01
1.684870737739682e-01	4.576050e-01	7.250200e-01
1.688776987739681e-01	3.453215e-01	6.557681e-01
1.692683237739681e-01	2.278440e-01	5.766529e-01
1.696589487739681e-01	1.069395e-01	4.888642e-01
1.700495737739681e-01	-1.557343e-02	3.937226e-01
1.704401987739680e-01	-1.378521e-01	2.926590e-01
1.708308237739680e-01	-2.580574e-01	1.871936e-01
1.712214487739680e-01	-3.743813e-01	7.891263e-02
1.716120737739680e-01	-4.850741e-01	-3.055528e-02
1.720026987739680e-01	-5.884709e-01	-1.395636e-01
1.723933237739679e-01	-6.830167e-01	-2.464728e-01
1.727839487739679e-01	-7.672892e-01	-3.496748e-01
1.731745737739679e-01	-8.400209e-01	-4.476173e-01
1.735651987739679e-01	-9.001180e-01	-5.388273e-01
1.739558237739678e-01	-9.466764e-01	-6.219328e-01
1.743464487739678e-01	-9.789960e-01	-6.956838e-01
1.747370737739678e-01	-9.965905e-01	-7.589712e-01
1.751276987739678e-01	-9.991954e-01	-8.108429e-01
1.755183237739678e-01	-9.867715e-01	-8.505188e-01
1.759089487739677e-01	-9.595056e-01	-8.774020e-01
1.762995737739677e-01	-9.178078e-01	-8.910884e-01
1.766901987739677e-01	-8.623053e-01	-8.913718e-01
1.770808237739677e-01	-7.938330e-01	-8.782483e-01
1.774714487739676e-01	-7.134207e-01	-8.519151e-01
1.778620737739676e-01	-6.222779e-01	-8.127683e-01
1.782526987739676e-01	-5.217755e-01	-7.613968e-01
1.786433237739676e-01	-4.134250e-01	-6.985731e-01
1.790339487739676e-01	-2.988563e-01	-6.252421e-01
1.794245737739675e-01	-1.797925e-01	-5.425070e-01
1.798151987739675e-01	-5.802441e-02	-4.516121e-01
1.802058237739675e-01	6.461640e-02	-3.539245e-01
1.805964487739675e-01	1.862853e-01	-2.509135e-01
1.809870737739674e-01	3.051523e-01	-1.441286e-01
1.813776987739674e-01	4.194295e-01	-3.517583e-02
1.817683237739674e-01	5.273982e-01	7.430600e-02
1.821589487739674e-01	6.274343e-01	1.826702e-01
1.825495737739674e-01	7.180331e-01	2.882869e-01
1.829401987739673e-01	7.978321e-01	3.895674e-01
1.833308237739673e-01	8.656309e-01	4.849885e-01
1.837214487739673e-01	9.204099e-01	5.731150e-01
