X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-02,5.000000e-05
0,4.00e-03,8.00e-01,
1,-8.00e-03,7.20e-01,
2,0.00e+00,7.60e-01,
3,-1.20e-02,6.80e-01,
4,-8.00e-03,7.20e-01,
5,-1.60e-02,6.40e-01,
6,-1.20e-02,5.60e-01,
7,-2.40e-02,6.80e-01,
8,-1.60e-02,6.00e-01,
9,-2.80e-02,5.20e-01,
10,-2.00e-02,5.60e-01,
11,-3.60e-02,4.80e-01,
12,-3.20e-02,5.20e-01,
13,-4.00e-02,4.40e-01,
14,-3.60e-02,4.80e-01,
15,-4.80e-02,4.00e-01,
16,-4.00e-02,4.40e-01,
17,-5.20e-02,3.60e-01,
18,-4.40e-02,4.00e-01,
19,-5.60e-02,2.80e-01,
20,-5.20e-02,3.20e-01,
21,-6.00e-02,2.40e-01,
22,-5.60e-02,2.80e-01,
23,-6.40e-02,1.60e-01,
24,-6.00e-02,2.40e-01,
25,-7.20e-02,1.20e-01,
26,-6.80e-02,2.00e-01,
27,-8.00e-02,8.00e-02,
28,-7.20e-02,1.60e-01,
29,-8.40e-02,4.00e-02,
30,-8.00e-02,1.20e-01,
31,-8.80e-02,-4.00e-02,
32,-8.40e-02,0.00e+00,
33,-9.20e-02,-8.00e-02,
34,-8.80e-02,-4.00e-02,
35,-9.60e-02,-1.20e-01,
36,-9.20e-02,-8.00e-02,
37,-1.00e-01,-1.60e-01,
38,-9.60e-02,-1.20e-01,
39,-1.08e-01,-2.00e-01,
40,-1.04e-01,-1.60e-01,
41,-1.12e-01,-2.40e-01,
42,-1.08e-01,-2.00e-01,
43,-1.16e-01,-3.20e-01,
44,-1.12e-01,-2.80e-01,
45,-1.24e-01,-3.60e-01,
46,-1.16e-01,-3.20e-01,
47,-1.24e-01,-4.00e-01,
48,-1.20e-01,-3.60e-01,
49,-1.28e-01,-4.40e-01,
50,-1.24e-01,-4.00e-01,
51,-1.32e-01,-4.80e-01,
52,-1.28e-01,-5.20e-01,
53,-1.36e-01,-4.40e-01,
54,-1.32e-01,-4.80e-01,
55,-1.40e-01,-6.00e-01,
56,-1.32e-01,-5.60e-01,
57,-1.48e-01,-6.80e-01,
58,-1.40e-01,-6.00e-01,
59,-1.48e-01,-6.80e-01,
60,-1.44e-01,-6.40e-01,
61,-1.52e-01,-7.20e-01,
62,-1.48e-01,-7.60e-01,
63,-1.56e-01,-6.80e-01,
64,-1.52e-01,-7.20e-01,
65,-1.60e-01,-8.00e-01,
66,-1.52e-01,-7.60e-01,
67,-1.60e-01,-8.40e-01,
68,-1.56e-01,-8.00e-01,
69,-1.64e-01,-9.20e-01,
70,-1.64e-01,-8.80e-01,
71,-1.56e-01,-9.60e-01,
72,-1.60e-01,-9.20e-01,
73,-1.68e-01,-1.00e+00,
74,-1.68e-01,-9.60e-01,
75,-1.64e-01,-1.04e+00,
76,-1.64e-01,-9.60e-01,
77,-1.72e-01,-1.08e+00,
78,-1.72e-01,-1.00e+00,
79,-1.68e-01,-1.12e+00,
80,-1.68e-01,-1.12e+00,
81,-1.76e-01,-1.04e+00,
82,-1.68e-01,-1.16e+00,
83,-1.76e-01,-1.08e+00,
84,-1.76e-01,-1.12e+00,
85,-1.72e-01,-1.24e+00,
86,-1.72e-01,-1.12e+00,
87,-1.84e-01,-1.28e+00,
88,-1.84e-01,-1.20e+00,
89,-1.72e-01,-1.28e+00,
90,-1.72e-01,-1.24e+00,
91,-1.84e-01,-1.32e+00,
92,-1.80e-01,-1.24e+00,
93,-1.84e-01,-1.36e+00,
94,-1.80e-01,-1.28e+00,
95,-1.84e-01,-1.36e+00,
96,-1.80e-01,-1.32e+00,
97,-1.84e-01,-1.40e+00,
98,-1.80e-01,-1.40e+00,
99,-1.84e-01,-1.32e+00,
100,-1.80e-01,-1.36e+00,
101,-1.84e-01,-1.44e+00,
102,-1.80e-01,-1.36e+00,
103,-1.84e-01,-1.44e+00,
104,-1.80e-01,-1.40e+00,
105,-1.84e-01,-1.52e+00,
106,-1.80e-01,-1.40e+00,
107,-1.84e-01,-1.52e+00,
108,-1.84e-01,-1.48e+00,
109,-1.76e-01,-1.56e+00,
110,-1.84e-01,-1.48e+00,
111,-1.72e-01,-1.56e+00,
112,-1.84e-01,-1.48e+00,
113,-1.72e-01,-1.56e+00,
114,-1.80e-01,-1.52e+00,
115,-1.72e-01,-1.60e+00,
116,-1.76e-01,-1.52e+00,
117,-1.68e-01,-1.60e+00,
118,-1.68e-01,-1.52e+00,
119,-1.76e-01,-1.60e+00,
120,-1.72e-01,-1.56e+00,
121,-1.68e-01,-1.60e+00,
122,-1.72e-01,-1.56e+00,
