X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-04,5.000000e-07
0,-1.28e+00,1.60e-03,
1,-1.04e+00,-6.40e-03,
2,-1.20e+00,0.00e+00,
3,-9.60e-01,-6.80e-03,
4,-9.60e-01,-8.00e-04,
5,-1.12e+00,-6.80e-03,
6,-1.04e+00,-6.80e-03,
7,-8.80e-01,-8.00e-04,
8,-1.04e+00,-2.00e-03,
9,-8.00e-01,-8.00e-03,
10,-9.60e-01,-2.00e-03,
11,-7.20e-01,-8.80e-03,
12,-8.80e-01,-2.00e-03,
13,-6.40e-01,-8.00e-03,
14,-8.00e-01,-8.00e-03,
15,-5.60e-01,-2.80e-03,
16,-7.20e-01,-2.80e-03,
17,-4.80e-01,-8.80e-03,
18,-5.60e-01,-2.80e-03,
19,-4.00e-01,-8.40e-03,
20,-3.20e-01,-2.80e-03,
21,-4.80e-01,-8.80e-03,
22,-4.00e-01,-3.20e-03,
23,-2.40e-01,-1.00e-02,
24,-1.60e-01,-1.00e-02,
25,-3.20e-01,-3.20e-03,
26,-2.40e-01,-3.20e-03,
27,-8.00e-02,-1.08e-02,
28,-1.60e-01,-4.40e-03,
29,0.00e+00,-1.08e-02,
30,-8.00e-02,-4.40e-03,
31,8.00e-02,-1.08e-02,
32,1.60e-01,-5.60e-03,
33,0.00e+00,-1.12e-02,
34,1.60e-01,-1.08e-02,
35,3.20e-01,-5.60e-03,
36,2.40e-01,-1.08e-02,
37,4.00e-01,-5.60e-03,
38,3.20e-01,-5.60e-03,
39,4.80e-01,-1.24e-02,
40,3.20e-01,-1.08e-02,
41,5.60e-01,-5.60e-03,
42,5.60e-01,-1.08e-02,
43,4.00e-01,-6.00e-03,
44,6.40e-01,-1.24e-02,
45,4.80e-01,-6.40e-03,
46,5.60e-01,-1.24e-02,
47,7.20e-01,-6.40e-03,
48,6.40e-01,-6.40e-03,
49,8.00e-01,-1.24e-02,
50,7.20e-01,-6.40e-03,
51,8.80e-01,-1.24e-02,
52,8.80e-01,-1.32e-02,
53,9.60e-01,-7.60e-03,
54,9.60e-01,-6.40e-03,
55,1.04e+00,-1.32e-02,
56,9.60e-01,-1.32e-02,
57,1.12e+00,-6.40e-03,
58,1.04e+00,-6.40e-03,
59,1.20e+00,-1.32e-02,
60,1.12e+00,-1.32e-02,
61,1.28e+00,-7.60e-03,
62,1.28e+00,-1.32e-02,
63,1.20e+00,-6.40e-03,
64,1.20e+00,-6.40e-03,
65,1.36e+00,-1.28e-02,
66,1.28e+00,-1.32e-02,
67,1.44e+00,-6.40e-03,
68,1.36e+00,-1.32e-02,
69,1.44e+00,-7.60e-03,
70,1.36e+00,-8.00e-03,
71,1.52e+00,-1.32e-02,
72,1.44e+00,-1.32e-02,
73,1.52e+00,-8.00e-03,
74,1.44e+00,-1.32e-02,
75,1.60e+00,-8.00e-03,
76,1.60e+00,-1.28e-02,
77,1.60e+00,-6.40e-03,
78,1.60e+00,-1.32e-02,
79,1.76e+00,-6.80e-03,
80,1.68e+00,-8.00e-03,
81,1.76e+00,-1.32e-02,
82,1.68e+00,-5.60e-03,
83,1.84e+00,-1.32e-02,
84,1.68e+00,-6.40e-03,
85,1.84e+00,-1.28e-02,
86,1.76e+00,-1.24e-02,
87,1.84e+00,-6.40e-03,
88,1.76e+00,-6.40e-03,
89,1.84e+00,-1.28e-02,
90,1.76e+00,-1.24e-02,
91,1.92e+00,-6.40e-03,
92,1.76e+00,-1.24e-02,
93,1.92e+00,-6.40e-03,
94,1.84e+00,-6.40e-03,
95,1.92e+00,-1.24e-02,
96,1.84e+00,-1.24e-02,
97,1.92e+00,-5.60e-03,
98,1.84e+00,-1.24e-02,
99,1.92e+00,-5.60e-03,
100,1.84e+00,-5.60e-03,
101,1.92e+00,-1.20e-02,
102,1.84e+00,-5.60e-03,
103,1.92e+00,-1.20e-02,
104,1.84e+00,-5.60e-03,
105,1.92e+00,-1.08e-02,
106,1.92e+00,-1.04e-02,
107,1.84e+00,-5.60e-03,
108,1.92e+00,-4.40e-03,
109,1.76e+00,-1.08e-02,
110,1.92e+00,-4.40e-03,
111,1.76e+00,-1.12e-02,
112,1.76e+00,-1.08e-02,
113,1.84e+00,-4.40e-03,
114,1.76e+00,-4.40e-03,
115,1.84e+00,-1.04e-02,
116,1.84e+00,-4.40e-03,
117,1.68e+00,-1.00e-02,
118,1.68e+00,-1.04e-02,
119,1.84e+00,-2.80e-03,
120,1.68e+00,-8.80e-03,
121,1.76e+00,-2.80e-03,
122,1.76e+00,-8.80e-03,
123,1.60e+00,-2.00e-03,
124,1.60e+00,-2.80e-03,
125,1.60e+00,-8.40e-03,
126,1.60e+00,-8.00e-03,
127,1.44e+00,-2.00e-03,
128,1.52e+00,-2.00e-03,
129,1.44e+00,-8.00e-03,
130,1.52e+00,-8.00e-03,
131,1.36e+00,-8.00e-04,
132,1.36e+00,-8.00e-03,
133,1.44e+00,-8.00e-04,
134,1.44e+00,-8.00e-04,
135,1.28e+00,-6.80e-03,
136,1.36e+00,-8.00e-04,
137,1.20e+00,-6.80e-03,
138,1.20e+00,-8.00e-04,
139,1.28e+00,-6.80e-03,
140,1.28e+00,-8.00e-04,
141,1.12e+00,-6.80e-03,
142,1.20e+00,-6.00e-03,
143,1.04e+00,0.00e+00,
144,1.12e+00,1.60e-03,
145,9.60e-01,-6.00e-03,
146,1.04e+00,-6.00e-03,
147,8.80e-01,0.00e+00,
148,8.80e-01,-4.40e-03,
149,9.60e-01,1.60e-03,
150,9.60e-01,1.20e-03,
151,7.20e-01,-6.00e-03,
152,8.00e-01,-4.40e-03,
153,6.40e-01,1.60e-03,
154,7.20e-01,-4.40e-03,
155,5.60e-01,2.00e-03,
156,6.40e-01,-4.40e-03,
157,4.80e-01,3.60e-03,
158,5.60e-01,-3.20e-03,
159,4.00e-01,2.40e-03,
160,5.60e-01,3.60e-03,
161,3.20e-01,-3.20e-03,
162,4.80e-01,-2.40e-03,
163,2.40e-01,4.80e-03,
164,2.40e-01,4.80e-03,
165,4.00e-01,-2.40e-03,
166,3.20e-01,-2.40e-03,
167,1.60e-01,5.20e-03,
168,1.60e-01,5.20e-03,
169,0.00e+00,-2.40e-03,
170,8.00e-02,6.00e-03,
171,-8.00e-02,-1.20e-03,
172,0.00e+00,-8.00e-04,
173,-1.60e-01,5.20e-03,
174,-8.00e-02,-8.00e-04,
175,-2.40e-01,6.00e-03,
176,-1.60e-01,5.60e-03,
177,-3.20e-01,-1.20e-03,
178,-2.40e-01,-4.00e-04,
179,-4.00e-01,6.80e-03,
180,-3.20e-01,5.60e-03,
181,-4.80e-01,-4.00e-04,
182,-4.00e-01,5.60e-03,
183,-5.60e-01,0.00e+00,
184,-4.80e-01,-8.00e-04,
185,-7.20e-01,6.00e-03,
186,-5.60e-01,5.60e-03,
187,-8.00e-01,0.00e+00,
188,-6.40e-01,-4.00e-04,
189,-8.80e-01,7.20e-03,
190,-7.20e-01,1.20e-03,
191,-9.60e-01,7.20e-03,
192,-8.00e-01,7.20e-03,
193,-1.04e+00,1.20e-03,
194,-8.80e-01,7.20e-03,
195,-1.04e+00,1.20e-03,
196,-9.60e-01,8.00e-03,
197,-1.12e+00,1.60e-03,
198,-9.60e-01,1.20e-03,
199,-1.20e+00,8.00e-03,
200,-1.04e+00,7.20e-03,
